Дата,Значение
20/11/18 - Макс,112720.0000000
20/11/18 - Макс,112690.0000000
20/11/18 - Макс,112560.0000000
20/11/18 - Макс,112600.0000000
20/11/18 - Макс,112580.0000000
20/11/18 - Макс,112570.0000000
20/11/18 - Макс,112620.0000000
20/11/18 - Макс,112670.0000000
20/11/18 - Макс,112720.0000000
20/11/18 - Макс,112740.0000000
20/11/18 - Макс,112770.0000000
20/11/18 - Макс,112730.0000000
20/11/18 - Макс,112740.0000000
20/11/18 - Макс,112730.0000000
20/11/18 - Макс,112690.0000000
20/11/18 - Макс,112490.0000000
20/11/18 - Макс,112520.0000000
20/11/18 - Макс,112530.0000000
20/11/18 - Макс,112520.0000000
20/11/18 - Макс,112530.0000000
20/11/18 - Макс,112520.0000000
20/11/18 - Макс,112420.0000000
20/11/18 - Макс,112470.0000000
20/11/18 - Макс,112510.0000000
20/11/18 - Макс,112530.0000000
20/11/18 - Макс,112580.0000000
20/11/18 - Макс,112600.0000000
20/11/18 - Макс,112560.0000000
20/11/18 - Макс,112520.0000000
20/11/18 - Макс,112480.0000000
20/11/18 - Макс,112330.0000000
20/11/18 - Макс,112260.0000000
20/11/18 - Макс,112280.0000000
20/11/18 - Макс,112280.0000000
20/11/18 - Макс,112330.0000000
20/11/18 - Макс,112340.0000000
20/11/18 - Макс,112300.0000000
20/11/18 - Макс,112280.0000000
20/11/18 - Макс,112270.0000000
20/11/18 - Макс,112250.0000000
20/11/18 - Макс,112240.0000000
20/11/18 - Макс,112240.0000000
20/11/18 - Макс,112280.0000000
20/11/18 - Макс,112370.0000000
20/11/18 - Макс,112340.0000000
20/11/18 - Макс,112360.0000000
20/11/18 - Макс,112360.0000000
20/11/18 - Макс,112360.0000000
20/11/18 - Макс,112340.0000000
20/11/18 - Макс,112290.0000000
20/11/18 - Макс,112290.0000000
20/11/18 - Макс,112360.0000000
20/11/18 - Макс,112390.0000000
20/11/18 - Макс,112140.0000000
20/11/18 - Макс,112210.0000000
20/11/18 - Макс,112300.0000000
20/11/18 - Макс,112300.0000000
20/11/18 - Макс,112300.0000000
20/11/18 - Макс,112330.0000000
20/11/18 - Макс,112340.0000000
20/11/18 - Макс,112360.0000000
20/11/18 - Макс,112400.0000000
20/11/18 - Макс,112390.0000000
20/11/18 - Макс,112330.0000000
20/11/18 - Макс,112290.0000000
20/11/18 - Макс,112430.0000000
20/11/18 - Макс,112450.0000000
20/11/18 - Макс,112470.0000000
20/11/18 - Макс,112440.0000000
20/11/18 - Макс,112410.0000000
20/11/18 - Макс,112350.0000000
20/11/18 - Макс,112320.0000000
20/11/18 - Макс,112370.0000000
20/11/18 - Макс,112410.0000000
20/11/18 - Макс,112440.0000000
20/11/18 - Макс,112500.0000000
20/11/18 - Макс,112520.0000000
20/11/18 - Макс,112610.0000000
20/11/18 - Макс,112620.0000000
20/11/18 - Макс,112610.0000000
20/11/18 - Макс,112580.0000000
20/11/18 - Макс,112570.0000000
20/11/18 - Макс,112610.0000000
20/11/18 - Макс,112580.0000000
20/11/18 - Макс,112570.0000000
20/11/18 - Макс,112520.0000000
20/11/18 - Макс,112510.0000000
20/11/18 - Макс,112440.0000000
20/11/18 - Макс,112450.0000000
20/11/18 - Макс,112450.0000000
20/11/18 - Макс,112380.0000000
20/11/18 - Макс,112340.0000000
20/11/18 - Макс,112420.0000000
20/11/18 - Макс,112420.0000000
20/11/18 - Макс,112440.0000000
20/11/18 - Макс,112420.0000000
20/11/18 - Макс,112400.0000000
20/11/18 - Макс,112380.0000000
20/11/18 - Макс,112420.0000000
20/11/18 - Макс,112400.0000000
20/11/18 - Макс,112310.0000000
20/11/18 - Макс,112320.0000000
20/11/18 - Макс,112350.0000000
20/11/18 - Макс,112350.0000000
20/11/18 - Макс,112390.0000000
20/11/18 - Макс,112380.0000000
20/11/18 - Макс,112380.0000000
20/11/18 - Макс,112300.0000000
20/11/18 - Макс,112300.0000000
20/11/18 - Макс,112380.0000000
20/11/18 - Макс,112390.0000000
20/11/18 - Макс,112390.0000000
20/11/18 - Макс,112370.0000000
20/11/18 - Макс,112420.0000000
20/11/18 - Макс,112390.0000000
20/11/18 - Макс,112380.0000000
20/11/18 - Макс,112360.0000000
20/11/18 - Макс,112400.0000000
20/11/18 - Макс,112380.0000000
20/11/18 - Макс,112380.0000000
20/11/18 - Макс,112390.0000000
20/11/18 - Макс,112440.0000000
20/11/18 - Макс,112560.0000000
20/11/18 - Макс,112540.0000000
20/11/18 - Макс,112610.0000000
20/11/18 - Макс,112670.0000000
20/11/18 - Макс,112680.0000000
20/11/18 - Макс,112680.0000000
20/11/18 - Макс,112700.0000000
20/11/18 - Макс,112660.0000000
20/11/18 - Макс,112650.0000000
20/11/18 - Макс,112700.0000000
20/11/18 - Макс,112730.0000000
20/11/18 - Макс,112730.0000000
20/11/18 - Макс,112680.0000000
20/11/18 - Макс,112590.0000000
20/11/18 - Макс,112610.0000000
20/11/18 - Макс,112580.0000000
20/11/18 - Макс,112590.0000000
20/11/18 - Макс,112600.0000000
20/11/18 - Макс,112640.0000000
20/11/18 - Макс,112660.0000000
20/11/18 - Макс,112720.0000000
20/11/18 - Макс,112730.0000000
20/11/18 - Макс,112740.0000000
20/11/18 - Макс,112730.0000000
20/11/18 - Макс,112740.0000000
20/11/18 - Макс,112700.0000000
20/11/18 - Макс,112710.0000000
20/11/18 - Макс,112700.0000000
20/11/18 - Макс,112780.0000000
20/11/18 - Макс,112790.0000000
20/11/18 - Макс,112760.0000000
20/11/18 - Макс,112800.0000000
20/11/18 - Макс,112760.0000000
20/11/18 - Макс,112750.0000000
20/11/18 - Макс,112750.0000000
20/11/18 - Макс,112730.0000000
20/11/18 - Макс,112710.0000000
20/11/18 - Макс,112700.0000000
20/11/18 - Макс,112710.0000000
20/11/18 - Макс,112600.0000000
20/11/18 - Макс,112670.0000000
20/11/18 - Макс,112730.0000000
20/11/18 - Макс,112780.0000000
20/11/18 - Макс,112760.0000000
20/11/18 - Макс,112800.0000000
20/11/18 - Макс,112800.0000000
20/11/18 - Макс,112730.0000000
20/11/18 - Макс,112770.0000000
20/11/18 - Макс,112780.0000000
20/11/18 - Макс,112810.0000000
20/11/18 - Макс,112820.0000000
20/11/18 - Макс,112830.0000000
20/11/18 - Макс,112800.0000000
20/11/18 - Макс,112820.0000000
20/11/18 - Макс,112800.0000000
20/11/18 - Макс,112810.0000000
20/11/18 - Макс,112820.0000000
20/11/18 - Макс,112740.0000000
20/11/18 - Макс,112700.0000000
20/11/18 - Макс,112720.0000000
20/11/18 - Макс,112720.0000000
20/11/18 - Макс,112740.0000000
20/11/18 - Макс,112710.0000000
20/11/18 - Макс,112700.0000000
20/11/18 - Макс,112540.0000000
20/11/18 - Макс,112600.0000000
20/11/18 - Макс,112670.0000000
20/11/18 - Макс,112700.0000000
20/11/18 - Макс,112680.0000000
20/11/18 - Макс,112760.0000000
20/11/18 - Макс,112770.0000000
20/11/18 - Макс,112840.0000000
20/11/18 - Макс,112830.0000000
20/11/18 - Макс,112860.0000000
20/11/18 - Макс,112800.0000000
20/11/18 - Макс,112820.0000000
20/11/18 - Макс,112840.0000000
20/11/18 - Макс,112830.0000000
20/11/18 - Макс,112890.0000000
20/11/18 - Макс,112960.0000000
20/11/18 - Макс,113000.0000000
20/11/18 - Макс,113030.0000000
20/11/18 - Макс,112990.0000000
20/11/18 - Макс,112980.0000000
20/11/18 - Макс,112990.0000000
20/11/18 - Макс,112990.0000000
20/11/18 - Макс,113000.0000000
20/11/18 - Макс,113020.0000000
20/11/18 - Макс,113050.0000000
20/11/18 - Макс,113140.0000000
20/11/18 - Макс,113170.0000000
20/11/18 - Макс,113240.0000000
20/11/18 - Макс,113210.0000000
20/11/18 - Макс,113200.0000000
20/11/18 - Макс,113190.0000000
20/11/18 - Макс,113160.0000000
20/11/18 - Макс,113140.0000000
20/11/18 - Макс,113100.0000000
20/11/18 - Макс,113120.0000000
20/11/18 - Макс,113110.0000000
20/11/18 - Макс,113080.0000000
20/11/18 - Макс,113080.0000000
20/11/18 - Макс,113070.0000000
20/11/18 - Макс,113110.0000000
20/11/18 - Макс,113110.0000000
20/11/18 - Макс,113050.0000000
20/11/18 - Макс,113070.0000000
20/11/18 - Макс,113070.0000000
20/11/18 - Макс,113040.0000000
20/11/18 - Макс,113020.0000000
20/11/18 - Макс,113030.0000000
20/11/18 - Макс,113070.0000000
20/11/18 - Макс,113020.0000000
20/11/18 - Макс,113010.0000000
20/11/18 - Макс,113000.0000000
20/11/18 - Макс,113010.0000000
20/11/18 - Макс,113070.0000000
20/11/18 - Макс,113070.0000000
20/11/18 - Макс,113070.0000000
20/11/18 - Макс,113060.0000000
20/11/18 - Макс,113000.0000000
20/11/18 - Макс,112990.0000000
20/11/18 - Макс,112980.0000000
20/11/18 - Макс,113010.0000000
20/11/18 - Макс,113020.0000000
20/11/18 - Макс,113010.0000000
20/11/18 - Макс,113020.0000000
20/11/18 - Макс,113030.0000000
20/11/18 - Макс,113040.0000000
20/11/18 - Макс,113050.0000000
20/11/18 - Макс,113100.0000000
20/11/18 - Макс,113130.0000000
20/11/18 - Макс,113120.0000000
20/11/18 - Макс,113120.0000000
20/11/18 - Макс,113140.0000000
20/11/18 - Макс,113180.0000000
20/11/18 - Макс,113160.0000000
20/11/18 - Макс,113110.0000000
20/11/18 - Макс,113130.0000000
20/11/18 - Макс,113080.0000000
20/11/18 - Макс,113030.0000000
20/11/18 - Макс,113060.0000000
20/11/18 - Макс,113070.0000000
20/11/18 - Макс,113100.0000000
20/11/18 - Макс,113030.0000000
20/11/18 - Макс,113030.0000000
20/11/18 - Макс,112990.0000000
20/11/18 - Макс,113020.0000000
20/11/18 - Макс,113050.0000000
20/11/18 - Макс,113010.0000000
20/11/18 - Макс,112980.0000000
20/11/18 - Макс,112890.0000000
20/11/18 - Макс,112870.0000000
20/11/18 - Макс,112900.0000000
20/11/18 - Макс,112890.0000000
20/11/18 - Макс,112920.0000000
20/11/18 - Макс,112950.0000000
20/11/18 - Макс,112950.0000000
20/11/18 - Макс,112940.0000000
20/11/18 - Макс,112910.0000000
20/11/18 - Макс,112910.0000000
20/11/18 - Макс,112940.0000000
20/11/18 - Макс,112950.0000000
20/11/18 - Макс,112960.0000000
20/11/18 - Макс,112930.0000000
20/11/18 - Макс,112850.0000000
20/11/18 - Макс,112810.0000000
20/11/18 - Макс,112820.0000000
20/11/18 - Макс,112630.0000000
20/11/18 - Макс,112580.0000000
20/11/18 - Макс,112640.0000000
20/11/18 - Макс,112650.0000000
20/11/18 - Макс,112660.0000000
20/11/18 - Макс,112710.0000000
20/11/18 - Макс,112720.0000000
20/11/18 - Макс,112690.0000000
20/11/18 - Макс,112700.0000000
20/11/18 - Макс,112600.0000000
20/11/18 - Макс,112610.0000000
20/11/18 - Макс,112630.0000000
20/11/18 - Макс,112660.0000000
20/11/18 - Макс,112570.0000000
20/11/18 - Макс,112400.0000000
20/11/18 - Макс,112370.0000000
20/11/18 - Макс,112350.0000000
20/11/18 - Макс,112380.0000000
20/11/18 - Макс,112360.0000000
20/11/18 - Макс,112400.0000000
20/11/18 - Макс,112370.0000000
20/11/18 - Макс,112360.0000000
20/11/18 - Макс,112370.0000000
20/11/18 - Макс,112300.0000000
20/11/18 - Макс,112300.0000000
20/11/18 - Макс,112200.0000000
20/11/18 - Макс,112040.0000000
20/11/18 - Макс,111970.0000000
20/11/18 - Макс,111990.0000000
20/11/18 - Макс,111990.0000000
20/11/18 - Макс,111980.0000000
20/11/18 - Макс,111860.0000000
20/11/18 - Макс,111900.0000000
20/11/18 - Макс,111880.0000000
20/11/18 - Макс,111850.0000000
20/11/18 - Макс,111890.0000000
20/11/18 - Макс,111850.0000000
20/11/18 - Макс,111880.0000000
20/11/18 - Макс,111890.0000000
20/11/18 - Макс,111910.0000000
20/11/18 - Макс,111900.0000000
20/11/18 - Макс,111910.0000000
20/11/18 - Макс,111920.0000000
20/11/18 - Макс,111880.0000000
20/11/18 - Макс,111820.0000000
20/11/18 - Макс,111710.0000000
20/11/18 - Макс,111680.0000000
20/11/18 - Макс,111700.0000000
20/11/18 - Макс,111750.0000000
20/11/18 - Макс,111760.0000000
20/11/18 - Макс,111740.0000000
20/11/18 - Макс,111640.0000000
20/11/18 - Макс,111530.0000000
20/11/18 - Макс,111570.0000000
20/11/18 - Макс,111600.0000000
20/11/18 - Макс,111620.0000000
20/11/18 - Макс,111640.0000000
20/11/18 - Макс,111600.0000000
20/11/18 - Макс,111570.0000000
20/11/18 - Макс,111550.0000000
20/11/18 - Макс,111550.0000000
20/11/18 - Макс,111540.0000000
20/11/18 - Макс,111660.0000000
20/11/18 - Макс,111730.0000000
20/11/18 - Макс,111750.0000000
20/11/18 - Макс,111720.0000000
20/11/18 - Макс,111520.0000000
20/11/18 - Макс,111530.0000000
20/11/18 - Макс,111570.0000000
20/11/18 - Макс,111620.0000000
20/11/18 - Макс,111630.0000000
20/11/18 - Макс,111660.0000000
20/11/18 - Макс,111720.0000000
20/11/18 - Макс,111720.0000000
20/11/18 - Макс,111650.0000000
20/11/18 - Макс,111620.0000000
20/11/18 - Макс,111610.0000000
20/11/18 - Макс,111620.0000000
20/11/18 - Макс,111710.0000000
20/11/18 - Макс,111690.0000000
20/11/18 - Макс,111740.0000000
20/11/18 - Макс,111670.0000000
20/11/18 - Макс,111690.0000000
20/11/18 - Макс,111570.0000000
20/11/18 - Макс,111570.0000000
20/11/18 - Макс,111720.0000000
20/11/18 - Макс,111760.0000000
20/11/18 - Макс,111780.0000000
20/11/18 - Макс,111790.0000000
20/11/18 - Макс,111720.0000000
20/11/18 - Макс,111760.0000000
20/11/18 - Макс,111690.0000000
20/11/18 - Макс,111750.0000000
20/11/18 - Макс,111690.0000000
20/11/18 - Макс,111630.0000000
20/11/18 - Макс,111650.0000000
20/11/18 - Макс,111620.0000000
20/11/18 - Макс,111550.0000000
20/11/18 - Макс,111430.0000000
20/11/18 - Макс,111370.0000000
20/11/18 - Макс,111330.0000000
20/11/18 - Макс,111150.0000000
20/11/18 - Макс,111020.0000000
20/11/18 - Макс,111030.0000000
20/11/18 - Макс,111100.0000000
20/11/18 - Макс,111080.0000000
20/11/18 - Макс,111090.0000000
20/11/18 - Макс,111070.0000000
20/11/18 - Макс,111090.0000000
20/11/18 - Макс,111100.0000000
20/11/18 - Макс,110930.0000000
20/11/18 - Макс,110900.0000000
20/11/18 - Макс,110840.0000000
20/11/18 - Макс,110730.0000000
20/11/18 - Макс,110580.0000000
20/11/18 - Макс,110590.0000000
20/11/18 - Макс,110580.0000000
20/11/18 - Макс,110510.0000000
20/11/18 - Макс,110390.0000000
20/11/18 - Макс,110440.0000000
20/11/18 - Макс,110310.0000000
20/11/18 - Макс,110270.0000000
20/11/18 - Макс,110430.0000000
20/11/18 - Макс,110520.0000000
20/11/18 - Макс,110620.0000000
20/11/18 - Макс,110570.0000000
20/11/18 - Макс,110630.0000000
20/11/18 - Макс,110680.0000000
20/11/18 - Макс,110600.0000000
20/11/18 - Макс,110630.0000000
20/11/18 - Макс,110700.0000000
20/11/18 - Макс,110670.0000000
20/11/18 - Макс,110730.0000000
20/11/18 - Макс,110800.0000000
20/11/18 - Макс,110780.0000000
20/11/18 - Макс,110750.0000000
20/11/18 - Макс,110700.0000000
20/11/18 - Макс,110820.0000000
20/11/18 - Макс,110930.0000000
20/11/18 - Макс,110940.0000000
20/11/18 - Макс,110950.0000000
20/11/18 - Макс,110950.0000000
20/11/18 - Макс,110960.0000000
20/11/18 - Макс,110960.0000000
20/11/18 - Макс,111090.0000000
20/11/18 - Макс,111150.0000000
20/11/18 - Макс,111150.0000000
20/11/18 - Макс,111170.0000000
20/11/18 - Макс,111290.0000000
20/11/18 - Макс,111300.0000000
20/11/18 - Макс,111310.0000000
20/11/18 - Макс,111410.0000000
20/11/18 - Макс,111330.0000000
20/11/18 - Макс,111280.0000000
20/11/18 - Макс,111250.0000000
20/11/18 - Макс,111230.0000000
20/11/18 - Макс,111240.0000000
20/11/18 - Макс,111280.0000000
20/11/18 - Макс,111430.0000000
20/11/18 - Макс,111450.0000000
20/11/18 - Макс,111550.0000000
20/11/18 - Макс,111600.0000000
20/11/18 - Макс,111660.0000000
20/11/18 - Макс,111610.0000000
20/11/18 - Макс,111550.0000000
20/11/18 - Макс,111490.0000000
20/11/18 - Макс,111340.0000000
20/11/18 - Макс,111280.0000000
20/11/18 - Макс,111270.0000000
20/11/18 - Макс,111250.0000000
20/11/18 - Макс,111150.0000000
20/11/18 - Макс,111130.0000000
20/11/18 - Макс,111220.0000000
20/11/18 - Макс,111220.0000000
20/11/18 - Макс,111260.0000000
20/11/18 - Макс,111210.0000000
20/11/18 - Макс,111150.0000000
20/11/18 - Макс,111030.0000000
20/11/18 - Макс,110850.0000000
20/11/18 - Макс,110860.0000000
20/11/18 - Макс,110960.0000000
20/11/18 - Макс,110930.0000000
20/11/18 - Макс,110970.0000000
20/11/18 - Макс,110950.0000000
20/11/18 - Макс,110900.0000000
20/11/18 - Макс,110830.0000000
20/11/18 - Макс,110840.0000000
20/11/18 - Макс,110910.0000000
20/11/18 - Макс,111030.0000000
20/11/18 - Макс,111050.0000000
20/11/18 - Макс,111090.0000000
20/11/18 - Макс,111150.0000000
20/11/18 - Макс,111160.0000000
20/11/18 - Макс,111160.0000000
20/11/18 - Макс,111250.0000000
20/11/18 - Макс,111250.0000000
20/11/18 - Макс,111240.0000000
20/11/18 - Макс,111210.0000000
20/11/18 - Макс,111240.0000000
20/11/18 - Макс,111210.0000000
20/11/18 - Макс,111200.0000000
20/11/18 - Макс,111040.0000000
20/11/18 - Макс,111070.0000000
20/11/18 - Макс,111050.0000000
20/11/18 - Макс,111030.0000000
20/11/18 - Макс,111080.0000000
20/11/18 - Макс,111110.0000000
20/11/18 - Макс,111320.0000000
20/11/18 - Макс,111330.0000000
20/11/18 - Макс,111290.0000000
20/11/18 - Макс,111280.0000000
20/11/18 - Макс,111290.0000000
20/11/18 - Макс,111290.0000000
20/11/18 - Макс,111180.0000000
20/11/18 - Макс,111200.0000000
20/11/18 - Макс,111290.0000000
20/11/18 - Макс,111260.0000000
20/11/18 - Макс,111160.0000000
20/11/18 - Макс,111080.0000000
20/11/18 - Макс,111080.0000000
20/11/18 - Макс,111110.0000000
20/11/18 - Макс,111100.0000000
